date,symbol,decision
2023-07-14,SBIN,EXIT
2023-07-14,TCS,REDUCE
2023-07-18,CIPLA,REDUCE
2023-07-18,HCLTECH,REDUCE
2023-07-18,INFY,REDUCE
2023-07-18,WIPRO,REDUCE
2023-07-20,DRREDDY,REDUCE
2023-07-21,DRREDDY,HOLD
2023-07-21,HINDUNILVR,REDUCE
2023-07-21,INFY,EXIT
2023-07-21,SBIN,REDUCE
2023-07-25,CIPLA,REDUCE
2023-07-25,HINDALCO,REDUCE
2023-07-27,NESTLEIND,REDUCE
2023-07-27,TECHM,REDUCE
2023-07-28,ADANIPORTS,REDUCE
2023-07-31,POWERGRID,HOLD
2023-08-02,ADANIPORTS,EXIT
2023-08-02,APOLLOHOSP,REDUCE
2023-08-02,AXISBANK,REDUCE
2023-08-02,BAJFINANCE,REDUCE
2023-08-02,HINDUNILVR,EXIT
2023-08-03,ADANIPORTS,REDUCE
2023-08-03,BAJAJFINSV,EXIT
2023-08-03,TITAN,REDUCE
2023-08-04,INDIGO,REDUCE
2023-08-04,TECHM,HOLD
2023-08-07,GRASIM,HOLD
2023-08-08,INDIGO,HOLD
2023-08-08,ONGC,HOLD
2023-08-08,POWERGRID,REDUCE
2023-08-11,TITAN,HOLD
2023-08-14,ASIANPAINT,REDUCE
2023-08-16,INDIGO,REDUCE
2023-08-16,POWERGRID,HOLD
2023-08-17,TCS,HOLD
2023-08-18,ADANIPORTS,HOLD
2023-08-18,HCLTECH,HOLD
2023-08-21,BHARTIARTL,REDUCE
2023-08-21,MARUTI,REDUCE
2023-08-22,ADANIENT,REDUCE
2023-08-22,BAJAJ-AUTO,REDUCE
2023-08-22,POWERGRID,REDUCE
2023-08-24,INFY,REDUCE
2023-08-25,BHARTIARTL,HOLD
2023-08-25,GRASIM,REDUCE
2023-08-28,ADANIPORTS,REDUCE
2023-08-28,ICICIBANK,HOLD
2023-08-29,ADANIPORTS,HOLD
2023-08-29,BHARTIARTL,REDUCE
2023-08-31,MARUTI,HOLD
2023-09-01,COALINDIA,HOLD
2023-09-01,HCLTECH,REDUCE
2023-09-04,ADANIPORTS,REDUCE
2023-09-04,HCLTECH,HOLD
2023-09-05,GRASIM,HOLD
2023-09-07,ADANIPORTS,EXIT
2023-09-08,ADANIPORTS,REDUCE
2023-09-08,HDFCBANK,EXIT
2023-09-11,ADANIPORTS,HOLD
2023-09-11,RELIANCE,REDUCE
2023-09-13,BHARTIARTL,HOLD
2023-09-15,ADANIENT,EXIT
2023-09-15,EICHERMOT,REDUCE
2023-09-15,ITC,REDUCE
2023-09-18,BAJAJ-AUTO,HOLD
2023-09-18,EICHERMOT,HOLD
2023-09-18,POWERGRID,HOLD
2023-09-25,BAJFINANCE,HOLD
2023-09-29,ICICIBANK,REDUCE
2023-10-05,DRREDDY,REDUCE
2023-10-09,JSWSTEEL,REDUCE
2023-10-11,BAJAJFINSV,REDUCE
2023-10-11,CIPLA,REDUCE
2023-10-12,BAJAJFINSV,HOLD
2023-10-16,RELIANCE,EXIT
2023-10-17,INDIGO,HOLD
2023-10-19,ADANIPORTS,REDUCE
2023-10-26,ADANIPORTS,REDUCE
2023-10-26,INDIGO,REDUCE
2023-10-27,APOLLOHOSP,REDUCE
2023-10-30,INDIGO,HOLD
2023-10-31,INDIGO,REDUCE
2023-11-02,INDIGO,HOLD
2023-11-02,JIOFIN,REDUCE
2023-11-03,APOLLOHOSP,HOLD
2023-11-03,ASIANPAINT,EXIT
2023-11-03,DRREDDY,REDUCE
2023-11-07,ICICIBANK,EXIT
2023-11-08,CIPLA,HOLD
2023-11-13,BAJFINANCE,REDUCE
2023-11-17,TATASTEEL,REDUCE
2023-11-28,TCS,REDUCE
2023-11-30,CIPLA,REDUCE
2023-11-30,HINDUNILVR,REDUCE
2023-11-30,TECHM,REDUCE
2023-12-04,ADANIPORTS,HOLD
2023-12-04,ITC,REDUCE
2023-12-05,ADANIENT,REDUCE
2023-12-06,ADANIENT,EXIT
2023-12-07,ADANIENT,REDUCE
2023-12-07,HINDUNILVR,EXIT
2023-12-12,MARUTI,REDUCE
2023-12-13,DRREDDY,REDUCE
2023-12-13,JSWSTEEL,HOLD
2023-12-20,RELIANCE,REDUCE
2023-12-21,HDFCBANK,REDUCE
2023-12-21,HDFCLIFE,REDUCE
2023-12-21,INFY,REDUCE
2023-12-21,RELIANCE,HOLD
2024-01-05,ADANIENT,EXIT
2024-01-08,ADANIENT,REDUCE
2024-01-09,ADANIENT,EXIT
2024-01-10,ADANIENT,REDUCE
2024-01-11,ADANIENT,EXIT
2024-01-12,ADANIENT,REDUCE
2024-01-12,BAJAJFINSV,REDUCE
2024-01-15,ADANIENT,EXIT
2024-01-15,INFY,HOLD
2024-01-15,TECHM,HOLD
2024-01-16,ADANIENT,REDUCE
2024-01-16,EICHERMOT,REDUCE
2024-01-17,TCS,HOLD
2024-01-18,ADANIENT,REDUCE
2024-01-18,BAJAJFINSV,REDUCE
2024-01-18,CIPLA,REDUCE
2024-01-18,DRREDDY,REDUCE
2024-01-18,EICHERMOT,REDUCE
2024-01-18,HDFCBANK,EXIT
2024-01-18,JSWSTEEL,REDUCE
2024-01-19,ADANIENT,EXIT
2024-01-23,ADANIENT,REDUCE
2024-01-23,BAJFINANCE,EXIT
2024-01-23,CIPLA,HOLD
2024-01-24,M&M,REDUCE
2024-01-29,AXISBANK,REDUCE
2024-02-02,HDFCLIFE,EXIT
2024-02-06,GRASIM,REDUCE
2024-02-06,M&M,REDUCE
2024-02-07,TITAN,REDUCE
2024-02-12,BAJAJFINSV,EXIT
2024-02-12,DRREDDY,HOLD
2024-02-16,M&M,HOLD
2024-02-16,SBILIFE,REDUCE
2024-02-21,MARUTI,HOLD
2024-02-22,GRASIM,REDUCE
2024-02-26,TECHM,REDUCE
2024-02-29,GRASIM,REDUCE
2024-02-29,NESTLEIND,REDUCE
2024-03-01,GRASIM,HOLD
2024-03-01,NESTLEIND,HOLD
2024-03-01,TECHM,REDUCE
2024-03-04,ICICIBANK,REDUCE
2024-03-05,ICICIBANK,HOLD
2024-03-05,INFY,REDUCE
2024-03-07,NESTLEIND,REDUCE
2024-03-12,TITAN,REDUCE
2024-03-14,AXISBANK,REDUCE
2024-03-14,TECHM,REDUCE
2024-03-14,TITAN,REDUCE
2024-03-20,JSWSTEEL,EXIT
2024-03-20,NTPC,REDUCE
2024-03-22,TECHM,REDUCE
2024-03-26,INFY,REDUCE
2024-03-26,NTPC,HOLD
2024-03-28,NESTLEIND,REDUCE
2024-04-01,HCLTECH,REDUCE
2024-04-01,JSWSTEEL,REDUCE
2024-04-01,TCS,REDUCE
2024-04-02,JSWSTEEL,HOLD
2024-04-04,EICHERMOT,HOLD
2024-04-05,WIPRO,REDUCE
2024-04-09,APOLLOHOSP,REDUCE
2024-04-16,APOLLOHOSP,REDUCE
2024-04-16,DRREDDY,REDUCE
2024-04-19,ADANIENT,REDUCE
2024-04-22,BAJFINANCE,REDUCE
2024-04-22,CIPLA,REDUCE
2024-04-22,DRREDDY,REDUCE
2024-04-22,INFY,EXIT
2024-04-24,COALINDIA,REDUCE
2024-04-24,NESTLEIND,REDUCE
2024-04-25,RELIANCE,REDUCE
2024-04-29,HCLTECH,EXIT
2024-04-29,TCS,REDUCE
2024-05-02,COALINDIA,REDUCE
2024-05-02,TECHM,EXIT
2024-05-07,BAJAJFINSV,REDUCE
2024-05-07,DRREDDY,REDUCE
2024-05-08,COALINDIA,HOLD
2024-05-08,TITAN,EXIT
2024-05-10,ADANIPORTS,REDUCE
2024-05-14,COALINDIA,REDUCE
2024-05-15,ADANIPORTS,REDUCE
2024-05-15,COALINDIA,HOLD
2024-05-16,TCS,REDUCE
2024-05-17,DRREDDY,EXIT
2024-05-21,ADANIPORTS,HOLD
2024-05-24,HDFCBANK,REDUCE
2024-05-24,ITC,REDUCE
2024-05-29,ICICIBANK,REDUCE
2024-05-31,BAJFINANCE,EXIT
2024-05-31,GRASIM,REDUCE
2024-05-31,TCS,EXIT
2024-06-04,HINDUNILVR,REDUCE
2024-06-05,ADANIPORTS,REDUCE
2024-06-05,BAJAJFINSV,EXIT
2024-06-05,GRASIM,REDUCE
2024-06-05,ICICIBANK,REDUCE
2024-06-05,MARUTI,REDUCE
2024-06-07,ADANIPORTS,REDUCE
2024-06-07,NTPC,REDUCE
2024-06-10,GRASIM,HOLD
2024-06-10,NTPC,HOLD
2024-06-11,NESTLEIND,EXIT
2024-06-13,TECHM,REDUCE
2024-06-13,WIPRO,EXIT
2024-06-14,HDFCBANK,REDUCE
2024-06-14,TECHM,HOLD
2024-06-20,ADANIPORTS,HOLD
2024-06-20,HDFCBANK,HOLD
2024-06-20,NTPC,REDUCE
2024-06-24,HINDUNILVR,REDUCE
2024-06-26,COALINDIA,REDUCE
2024-06-26,SUNPHARMA,REDUCE
2024-06-28,WIPRO,REDUCE
2024-07-01,EICHERMOT,REDUCE
2024-07-01,HINDUNILVR,REDUCE
2024-07-01,INFY,REDUCE
2024-07-01,WIPRO,HOLD
2024-07-02,ITC,EXIT
2024-07-05,CIPLA,HOLD
2024-07-05,COALINDIA,HOLD
2024-07-09,KOTAKBANK,REDUCE
2024-07-09,LT,REDUCE
2024-07-11,HCLTECH,REDUCE
2024-07-11,HDFCLIFE,REDUCE
2024-07-11,HINDUNILVR,REDUCE
2024-07-11,ONGC,EXIT
2024-07-12,HINDUNILVR,HOLD
2024-07-12,INFY,HOLD
2024-07-12,TCS,REDUCE
2024-07-12,TATASTEEL,REDUCE
2024-07-15,ONGC,REDUCE
2024-07-16,ONGC,HOLD
2024-07-18,RELIANCE,HOLD
2024-07-19,HCLTECH,HOLD
2024-07-22,DRREDDY,REDUCE
2024-07-22,HINDALCO,REDUCE
2024-07-22,JSWSTEEL,REDUCE
2024-07-23,DRREDDY,HOLD
2024-07-23,ITC,REDUCE
2024-07-23,RELIANCE,REDUCE
2024-07-24,ITC,HOLD
2024-07-25,NTPC,HOLD
2024-07-26,APOLLOHOSP,HOLD
2024-07-26,AXISBANK,REDUCE
2024-07-26,TCS,HOLD
2024-07-29,KOTAKBANK,EXIT
2024-07-29,SUNPHARMA,HOLD
2024-08-05,ASIANPAINT,REDUCE
2024-08-05,BEL,REDUCE
2024-08-05,INDIGO,REDUCE
2024-08-07,ICICIBANK,REDUCE
2024-08-07,M&M,REDUCE
2024-08-08,GRASIM,REDUCE
2024-08-08,TATASTEEL,EXIT
2024-08-14,ADANIPORTS,REDUCE
2024-08-14,POWERGRID,REDUCE
2024-08-16,ADANIPORTS,HOLD
2024-08-16,HDFCBANK,REDUCE
2024-08-16,M&M,REDUCE
2024-08-16,POWERGRID,HOLD
2024-08-16,WIPRO,REDUCE
2024-08-19,WIPRO,HOLD
2024-08-21,GRASIM,HOLD
2024-08-21,SBIN,REDUCE
2024-08-22,POWERGRID,REDUCE
2024-08-23,ADANIPORTS,REDUCE
2024-08-23,ASIANPAINT,HOLD
2024-08-23,ICICIBANK,HOLD
2024-08-23,INDIGO,HOLD
2024-08-26,TITAN,REDUCE
2024-08-27,ADANIENT,EXIT
2024-08-27,ADANIPORTS,REDUCE
2024-08-27,AXISBANK,REDUCE
2024-08-27,BAJAJFINSV,REDUCE
2024-08-27,BEL,REDUCE
2024-08-27,EICHERMOT,REDUCE
2024-08-27,HDFCBANK,REDUCE
2024-08-27,HINDALCO,REDUCE
2024-08-27,JSWSTEEL,REDUCE
2024-08-27,LT,REDUCE
2024-08-27,M&M,REDUCE
2024-08-27,MARUTI,REDUCE
2024-08-27,POWERGRID,REDUCE
2024-08-27,RELIANCE,REDUCE
2024-09-03,BAJAJFINSV,HOLD
2024-09-04,WIPRO,REDUCE
2024-09-09,GRASIM,REDUCE
2024-09-09,NTPC,REDUCE
2024-09-09,TITAN,REDUCE
2024-09-10,NTPC,HOLD
2024-09-11,COALINDIA,REDUCE
2024-09-11,DRREDDY,REDUCE
2024-09-12,EICHERMOT,HOLD
2024-09-12,ONGC,EXIT
2024-09-18,BAJFINANCE,REDUCE
2024-09-18,BEL,EXIT
2024-09-19,HDFCBANK,HOLD
2024-09-20,JSWSTEEL,HOLD
2024-09-20,M&M,HOLD
2024-09-20,TITAN,REDUCE
2024-09-24,BAJFINANCE,HOLD
2024-09-24,TCS,REDUCE
2024-09-25,POWERGRID,HOLD
2024-09-26,HINDALCO,HOLD
2024-09-26,MARUTI,HOLD
2024-09-26,NESTLEIND,REDUCE
2024-09-26,TATACONSUM,REDUCE
2024-09-27,JIOFIN,HOLD
2024-09-30,SBIN,EXIT
2024-09-30,TATASTEEL,REDUCE
2024-09-30,TECHM,REDUCE
2024-09-30,ULTRACEMCO,REDUCE
2024-10-01,ADANIENT,REDUCE
2024-10-01,KOTAKBANK,REDUCE
2024-10-01,TECHM,HOLD
2024-10-01,WIPRO,HOLD
2024-10-03,EICHERMOT,REDUCE
2024-10-03,LT,EXIT
2024-10-03,RELIANCE,EXIT
2024-10-03,TATASTEEL,HOLD
2024-10-04,ITC,REDUCE
2024-10-04,POWERGRID,REDUCE
2024-10-04,TATACONSUM,EXIT
2024-10-07,ITC,HOLD
2024-10-07,NESTLEIND,HOLD
2024-10-08,AXISBANK,EXIT
2024-10-08,HDFCBANK,REDUCE
2024-10-09,ITC,REDUCE
2024-10-10,HDFCBANK,HOLD
2024-10-10,KOTAKBANK,HOLD
2024-10-11,ADANIENT,REDUCE
2024-10-16,GRASIM,HOLD
2024-10-18,AXISBANK,REDUCE
2024-10-18,BAJFINANCE,EXIT
2024-10-18,CIPLA,REDUCE
2024-10-18,COALINDIA,REDUCE
2024-10-18,DRREDDY,REDUCE
2024-10-18,EICHERMOT,REDUCE
2024-10-21,AXISBANK,HOLD
2024-10-21,MARUTI,REDUCE
2024-10-23,ADANIPORTS,EXIT
2024-10-23,ASIANPAINT,EXIT
2024-10-23,AXISBANK,REDUCE
2024-10-28,CIPLA,REDUCE
2024-10-28,COALINDIA,EXIT
2024-10-28,INDIGO,EXIT
2024-10-28,POWERGRID,REDUCE
2024-10-29,SBIN,REDUCE
2024-10-30,ADANIENT,EXIT
2024-10-30,POWERGRID,REDUCE
2024-10-31,LT,REDUCE
2024-10-31,M&M,EXIT
2024-10-31,MARUTI,EXIT
2024-11-01,LT,HOLD
2024-11-05,GRASIM,REDUCE
2024-11-05,POWERGRID,REDUCE
2024-11-06,AXISBANK,EXIT
2024-11-06,BEL,REDUCE
2024-11-06,CIPLA,EXIT
2024-11-06,ITC,REDUCE
2024-11-06,M&M,REDUCE
2024-11-06,NESTLEIND,EXIT
2024-11-07,BEL,HOLD
2024-11-11,BAJAJFINSV,EXIT
2024-11-11,GRASIM,REDUCE
2024-11-11,NTPC,REDUCE
2024-11-11,POWERGRID,REDUCE
2024-11-14,GRASIM,REDUCE
2024-11-14,NTPC,EXIT
2024-11-14,POWERGRID,REDUCE
2024-11-22,GRASIM,REDUCE
2024-11-22,ITC,REDUCE
2024-11-22,LT,REDUCE
2024-11-25,LT,HOLD
2024-11-26,GRASIM,REDUCE
2024-11-27,SUNPHARMA,REDUCE
2024-12-02,GRASIM,HOLD
2024-12-02,SUNPHARMA,REDUCE
2024-12-04,BHARTIARTL,REDUCE
2024-12-05,DRREDDY,EXIT
2024-12-11,EICHERMOT,REDUCE
2024-12-11,KOTAKBANK,REDUCE
2024-12-13,BHARTIARTL,HOLD
2024-12-13,KOTAKBANK,REDUCE
2024-12-16,KOTAKBANK,HOLD
2024-12-17,BAJFINANCE,REDUCE
2024-12-17,GRASIM,REDUCE
2024-12-17,HINDUNILVR,EXIT
2024-12-19,BHARTIARTL,REDUCE
2024-12-19,DRREDDY,REDUCE
2024-12-19,GRASIM,EXIT
2024-12-19,JSWSTEEL,REDUCE
2024-12-19,KOTAKBANK,EXIT
2024-12-19,SUNPHARMA,REDUCE
2024-12-23,INDIGO,REDUCE
2024-12-23,JSWSTEEL,EXIT
2024-12-24,ITC,HOLD
2024-12-24,INDIGO,HOLD
2024-12-24,POWERGRID,EXIT
2024-12-24,TATASTEEL,EXIT
2024-12-26,SUNPHARMA,HOLD
2024-12-30,CIPLA,REDUCE
2024-12-30,DRREDDY,REDUCE
2024-12-31,BHARTIARTL,REDUCE
2024-12-31,KOTAKBANK,REDUCE
2024-12-31,LT,EXIT
2025-01-02,BAJFINANCE,REDUCE
2025-01-02,LT,REDUCE
2025-01-02,TCS,EXIT
2025-01-03,LT,HOLD
2025-01-06,BAJAJFINSV,REDUCE
2025-01-07,ITC,EXIT
2025-01-07,TECHM,REDUCE
2025-01-09,HDFCBANK,REDUCE
2025-01-10,BHARTIARTL,HOLD
2025-01-10,TCS,REDUCE
2025-01-13,TCS,HOLD
2025-01-14,HDFCBANK,EXIT
2025-01-14,ICICIBANK,REDUCE
2025-01-15,SUNPHARMA,REDUCE
2025-01-17,MARUTI,REDUCE
2025-01-21,BAJAJ-AUTO,EXIT
2025-01-21,BAJFINANCE,REDUCE
2025-01-21,BEL,EXIT
2025-01-21,CIPLA,EXIT
2025-01-21,ETERNAL,EXIT
2025-01-21,HDFCLIFE,EXIT
2025-01-21,HINDALCO,EXIT
2025-01-21,ICICIBANK,EXIT
2025-01-21,INDIGO,EXIT
2025-01-21,JIOFIN,EXIT
2025-01-21,KOTAKBANK,REDUCE
2025-01-21,LT,EXIT
2025-01-21,MARUTI,EXIT
2025-01-21,MAXHEALTH,EXIT
2025-01-21,SBILIFE,EXIT
2025-01-21,SHRIRAMFIN,EXIT
2025-01-21,SBIN,EXIT
2025-01-21,TCS,EXIT
2025-01-21,TITAN,EXIT
2025-01-21,TRENT,EXIT
2025-01-21,ULTRACEMCO,EXIT
2025-01-22,APOLLOHOSP,REDUCE
2025-01-22,KOTAKBANK,HOLD
2025-01-23,SUNPHARMA,HOLD
2025-01-23,ULTRACEMCO,REDUCE
2025-01-24,DRREDDY,EXIT
2025-01-24,TECHM,HOLD
2025-01-27,HCLTECH,REDUCE
2025-01-28,BAJFINANCE,HOLD
2025-01-28,MARUTI,REDUCE
2025-01-28,SUNPHARMA,EXIT
2025-01-29,MARUTI,EXIT
2025-01-29,ULTRACEMCO,HOLD
2025-01-30,JSWSTEEL,REDUCE
2025-01-31,BEL,REDUCE
2025-01-31,JSWSTEEL,HOLD
2025-01-31,MARUTI,REDUCE
2025-01-31,TITAN,REDUCE
2025-02-03,BEL,EXIT
2025-02-03,ITC,REDUCE
2025-02-03,INDIGO,REDUCE
2025-02-03,MAXHEALTH,REDUCE
2025-02-03,TECHM,REDUCE
2025-02-04,INDIGO,EXIT
2025-02-04,MAXHEALTH,HOLD
2025-02-04,SHRIRAMFIN,REDUCE
2025-02-05,ITC,EXIT
2025-02-05,INDIGO,REDUCE
2025-02-05,SHRIRAMFIN,EXIT
2025-02-06,TITAN,EXIT
2025-02-07,TITAN,REDUCE
2025-02-10,BAJAJFINSV,HOLD
2025-02-10,INDIGO,EXIT
2025-02-10,TITAN,EXIT
2025-02-11,APOLLOHOSP,EXIT
2025-02-11,MAXHEALTH,EXIT
2025-02-13,EICHERMOT,EXIT
2025-02-17,M&M,EXIT
2025-02-18,TECHM,HOLD
2025-02-19,INDIGO,REDUCE
2025-02-21,SHRIRAMFIN,REDUCE
2025-02-21,ULTRACEMCO,EXIT
2025-02-24,HCLTECH,EXIT
2025-02-24,INFY,EXIT
2025-02-24,SHRIRAMFIN,EXIT
2025-02-27,SHRIRAMFIN,REDUCE
2025-02-28,HDFCBANK,REDUCE
2025-02-28,MARUTI,EXIT
2025-02-28,TECHM,EXIT
2025-03-04,HDFCBANK,HOLD
2025-03-06,EICHERMOT,REDUCE
2025-03-06,HINDALCO,REDUCE
2025-03-07,EICHERMOT,HOLD
2025-03-11,HDFCBANK,EXIT
2025-03-11,ICICIBANK,REDUCE
2025-03-12,HDFCBANK,REDUCE
2025-03-12,ICICIBANK,HOLD
2025-03-12,WIPRO,EXIT
2025-03-13,HDFCBANK,HOLD
2025-03-17,TATASTEEL,REDUCE
2025-03-18,TATASTEEL,EXIT
2025-03-19,BEL,REDUCE
2025-03-19,HDFCLIFE,REDUCE
2025-03-19,MAXHEALTH,REDUCE
2025-03-19,SUNPHARMA,REDUCE
2025-03-19,TATASTEEL,REDUCE
2025-03-20,MAXHEALTH,HOLD
2025-03-21,CIPLA,REDUCE
2025-03-24,NTPC,REDUCE
2025-03-25,ULTRACEMCO,REDUCE
2025-03-27,GRASIM,REDUCE
2025-04-02,TATACONSUM,REDUCE
2025-04-04,BEL,EXIT
2025-04-04,CIPLA,EXIT
2025-04-04,GRASIM,REDUCE
2025-04-04,HDFCLIFE,REDUCE
2025-04-04,HINDALCO,EXIT
2025-04-04,NTPC,EXIT
2025-04-04,SHRIRAMFIN,REDUCE
2025-04-04,SUNPHARMA,EXIT
2025-04-04,TATACONSUM,REDUCE
2025-04-04,TATASTEEL,EXIT
2025-04-04,ULTRACEMCO,REDUCE
2025-04-07,GRASIM,EXIT
2025-04-07,JSWSTEEL,EXIT
2025-04-07,TATACONSUM,EXIT
2025-04-07,ULTRACEMCO,EXIT
2025-04-08,APOLLOHOSP,REDUCE
2025-04-08,TATACONSUM,REDUCE
2025-04-09,ULTRACEMCO,REDUCE
2025-04-11,GRASIM,REDUCE
2025-04-11,NESTLEIND,REDUCE
2025-04-11,SHRIRAMFIN,HOLD
2025-04-15,BEL,REDUCE
2025-04-15,JSWSTEEL,REDUCE
2025-04-16,AXISBANK,REDUCE
2025-04-17,SBILIFE,REDUCE
2025-04-17,SBIN,REDUCE
2025-04-21,POWERGRID,REDUCE
2025-04-22,CIPLA,REDUCE
2025-04-24,SUNPHARMA,REDUCE
2025-04-28,RELIANCE,REDUCE
2025-05-05,ADANIPORTS,REDUCE
2025-05-07,M&M,REDUCE
2025-05-09,TITAN,REDUCE
2025-05-12,LT,REDUCE
2025-05-12,TATASTEEL,REDUCE
2025-06-06,DRREDDY,REDUCE
2025-06-09,ADANIENT,REDUCE
2025-06-10,TECHM,REDUCE
2025-06-13,MARUTI,REDUCE
2025-06-16,HCLTECH,REDUCE
2025-06-23,HINDALCO,REDUCE
2025-06-27,ADANIENT,EXIT
2025-06-27,APOLLOHOSP,REDUCE
2025-06-27,BAJFINANCE,REDUCE
2025-06-27,BAJAJFINSV,REDUCE
2025-06-27,DRREDDY,REDUCE
2025-06-30,TRENT,REDUCE
2025-07-01,ADANIENT,REDUCE
2025-07-01,AXISBANK,REDUCE
2025-07-01,DRREDDY,HOLD
2025-07-01,EICHERMOT,REDUCE
2025-07-01,ICICIBANK,REDUCE
2025-07-03,APOLLOHOSP,HOLD
2025-07-04,KOTAKBANK,REDUCE
2025-07-10,BAJFINANCE,HOLD
2025-07-11,HINDUNILVR,REDUCE
2025-07-11,JSWSTEEL,REDUCE
2025-07-14,JSWSTEEL,HOLD
2025-07-14,KOTAKBANK,HOLD
2025-07-21,AXISBANK,EXIT
2025-07-23,ADANIENT,REDUCE
2025-07-23,ICICIBANK,HOLD
2025-07-25,BAJFINANCE,REDUCE
2025-07-29,ASIANPAINT,REDUCE
2025-07-29,GRASIM,REDUCE
2025-07-29,KOTAKBANK,REDUCE
2025-07-30,GRASIM,HOLD
2025-07-31,ADANIPORTS,REDUCE
2025-08-01,EICHERMOT,HOLD
2025-08-04,ADANIPORTS,REDUCE
2025-08-07,ICICIBANK,REDUCE
2025-08-07,KOTAKBANK,EXIT
2025-08-12,COALINDIA,REDUCE
2025-08-12,DRREDDY,EXIT
2025-08-13,ADANIPORTS,REDUCE
2025-08-18,BAJAJ-AUTO,REDUCE
2025-08-18,BEL,REDUCE
2025-08-18,ICICIBANK,HOLD
2025-08-20,NTPC,REDUCE
2025-08-20,RELIANCE,REDUCE
2025-08-26,MAXHEALTH,REDUCE
2025-09-01,ASIANPAINT,REDUCE
2025-09-02,BHARTIARTL,REDUCE
2025-09-02,ICICIBANK,REDUCE
2025-09-03,HDFCBANK,REDUCE
2025-09-04,BAJFINANCE,HOLD
2025-09-04,BAJAJFINSV,HOLD
2025-09-09,DRREDDY,REDUCE
2025-09-09,HCLTECH,EXIT
2025-09-10,DRREDDY,HOLD
2025-09-22,ADANIPORTS,HOLD
2025-09-22,BHARTIARTL,HOLD
2025-09-25,AXISBANK,REDUCE
2025-09-25,HINDUNILVR,REDUCE
2025-09-26,BEL,HOLD
2025-09-29,ICICIBANK,EXIT
2025-09-29,MAXHEALTH,EXIT
2025-10-01,ADANIENT,REDUCE
2025-10-01,BHARTIARTL,REDUCE
2025-10-01,ONGC,REDUCE
2025-10-01,SBILIFE,REDUCE
2025-10-06,SHRIRAMFIN,REDUCE
2025-10-07,BHARTIARTL,HOLD
2025-10-09,KOTAKBANK,REDUCE
2025-10-09,NTPC,REDUCE
2025-10-09,SHRIRAMFIN,REDUCE
2025-10-16,SHRIRAMFIN,HOLD
2025-10-17,ADANIENT,EXIT
2025-10-20,ADANIENT,REDUCE
2025-10-20,DRREDDY,REDUCE
2025-10-20,RELIANCE,HOLD
2025-10-21,DRREDDY,HOLD
2025-10-24,KOTAKBANK,HOLD
2025-10-28,SBILIFE,HOLD
2025-10-29,DRREDDY,REDUCE
2025-10-30,DRREDDY,EXIT
2025-10-31,ONGC,HOLD
2025-11-03,APOLLOHOSP,REDUCE
2025-11-07,APOLLOHOSP,REDUCE
2025-11-11,BAJAJFINSV,REDUCE
2025-11-11,HCLTECH,REDUCE
2025-11-11,HDFCBANK,REDUCE
2025-11-12,GRASIM,REDUCE
2025-11-12,INFY,REDUCE
2025-11-12,INDIGO,REDUCE
2025-11-14,BAJAJ-AUTO,REDUCE
2025-11-14,BAJAJFINSV,HOLD
2025-11-19,BAJAJFINSV,REDUCE
2025-11-24,INDIGO,HOLD
2025-11-26,BAJFINANCE,REDUCE
2025-11-26,KOTAKBANK,REDUCE
2025-11-27,KOTAKBANK,HOLD
2025-11-28,BAJFINANCE,HOLD
2025-11-28,BEL,REDUCE
2025-12-02,BAJFINANCE,REDUCE
2025-12-04,WIPRO,REDUCE
2025-12-05,APOLLOHOSP,EXIT
2025-12-05,BAJFINANCE,HOLD
2025-12-05,BEL,REDUCE
2025-12-08,BAJAJ-AUTO,HOLD
2025-12-09,BAJFINANCE,REDUCE
2025-12-11,GRASIM,EXIT
2025-12-12,DRREDDY,REDUCE
2025-12-12,HDFCLIFE,REDUCE
2025-12-17,BAJAJ-AUTO,REDUCE
2025-12-18,TCS,REDUCE
2025-12-18,TATASTEEL,REDUCE
2025-12-19,HDFCLIFE,HOLD
2025-12-19,JSWSTEEL,REDUCE
2025-12-22,BAJAJ-AUTO,HOLD
2025-12-29,TMPV,REDUCE
2025-12-30,ADANIPORTS,REDUCE
2025-12-30,TATASTEEL,HOLD
2025-12-31,HDFCBANK,REDUCE
2026-01-02,JSWSTEEL,HOLD
2026-01-05,ADANIPORTS,HOLD
2026-01-05,HDFCLIFE,REDUCE
2026-01-06,HDFCLIFE,HOLD
2026-01-06,ICICIBANK,REDUCE
2026-01-06,INFY,REDUCE
2026-01-07,INFY,HOLD
2026-01-08,BEL,HOLD
2026-01-09,BAJAJFINSV,EXIT
2026-01-09,BHARTIARTL,REDUCE
2026-01-12,BAJFINANCE,EXIT
2026-01-12,HDFCBANK,EXIT
2026-01-14,ADANIPORTS,REDUCE
2026-01-14,HDFCLIFE,EXIT
2026-01-21,ADANIPORTS,EXIT
2026-01-21,BHARTIARTL,REDUCE
2026-01-22,GRASIM,REDUCE
2026-01-22,KOTAKBANK,REDUCE
2026-01-27,GRASIM,HOLD
2026-01-28,KOTAKBANK,EXIT
2026-02-02,BHARTIARTL,REDUCE
2026-02-02,INDIGO,EXIT
2026-02-03,ADANIPORTS,REDUCE
2026-02-04,ADANIPORTS,HOLD
2026-02-06,EICHERMOT,REDUCE
2026-02-09,KOTAKBANK,REDUCE
2026-02-09,M&M,REDUCE
